instance_id,project,target_stable_branch,change_id,master_patch_url,stable_backport_url,same_files_modified,file_overlap_ratio,files_only_in_master,files_only_in_stable,master_lines_added,master_lines_removed,stable_lines_added,stable_lines_removed,diff_size_ratio,days_to_backport,only_iac,has_explicit_tests,master_patchsets,master_human_messages,master_human_reviewers,master_review_duration_days,master_review_hours,master_ci_failures,master_human_negative_votes,master_api_status,bp_patchsets,bp_human_messages,bp_human_reviewers,bp_review_duration_days,bp_review_hours,bp_ci_failures,bp_human_negative_votes,bp_api_status,backport_type
openstack-tenks-stable-2.0-Ifa4fc02,openstack/tenks,stable/2.0,Ifa4fc02a8da9de83e022de0f98c8644abc3198ed,https://review.opendev.org/c/openstack/tenks/+/933858,https://review.opendev.org/c/openstack/tenks/+/935624,True,1.0,,,1,1,1,1,1.0,19,True,False,1,1,1,0.09,2.14,0,0,ok,1,3,3,0.9,21.49,0,0,ok,Clean
openstack-kolla-ansible-stable-2024.1-Iaa31bae,openstack/kolla-ansible,stable/2024.1,Iaa31bae739110094affb5e402ed9ac40b153ac3d,https://review.opendev.org/c/openstack/kolla-ansible/+/929912,https://review.opendev.org/c/openstack/kolla-ansible/+/933874,True,1.0,,,79,50,78,50,0.9922,36,False,False,5,10,5,41.24,989.82,17,0,ok,2,7,4,36.02,864.51,8,1,ok,Modified
openstack-kolla-ansible-stable-2023.2-Iaa31bae,openstack/kolla-ansible,stable/2023.2,Iaa31bae739110094affb5e402ed9ac40b153ac3d,https://review.opendev.org/c/openstack/kolla-ansible/+/929912,https://review.opendev.org/c/openstack/kolla-ansible/+/933875,True,1.0,,,79,50,60,0,0.4651,36,False,False,5,10,5,41.24,989.82,17,0,ok,3,4,3,35.15,843.65,8,0,ok,Modified
openstack-kolla-ansible-stable-2024.2-Iaa31bae,openstack/kolla-ansible,stable/2024.2,Iaa31bae739110094affb5e402ed9ac40b153ac3d,https://review.opendev.org/c/openstack/kolla-ansible/+/929912,https://review.opendev.org/c/openstack/kolla-ansible/+/933873,True,1.0,,,79,50,79,50,1.0,36,False,False,5,10,5,41.24,989.82,17,0,ok,1,5,4,35.13,843.22,2,0,ok,Clean
openstack-kolla-ansible-stable-2023.1-Iaa31bae,openstack/kolla-ansible,stable/2023.1,Iaa31bae739110094affb5e402ed9ac40b153ac3d,https://review.opendev.org/c/openstack/kolla-ansible/+/929912,https://review.opendev.org/c/openstack/kolla-ansible/+/933876,True,1.0,,,79,50,59,0,0.4574,28,False,False,5,10,5,41.24,989.82,17,0,ok,5,5,3,27.91,669.86,10,0,ok,Modified
openstack-puppet-horizon-stable-2023.2-I986aeb9,openstack/puppet-horizon,stable/2023.2,I986aeb9766a777eaf82f1f2fccfed95b380dc4c7,https://review.opendev.org/c/openstack/puppet-horizon/+/933571,https://review.opendev.org/c/openstack/puppet-horizon/+/934209,True,1.0,,,48,30,48,30,1.0,13,False,False,1,3,2,0.72,17.23,3,0,ok,1,2,2,5.72,137.18,1,0,ok,Clean
openstack-puppet-horizon-stable-2024.1-I986aeb9,openstack/puppet-horizon,stable/2024.1,I986aeb9766a777eaf82f1f2fccfed95b380dc4c7,https://review.opendev.org/c/openstack/puppet-horizon/+/933571,https://review.opendev.org/c/openstack/puppet-horizon/+/934008,True,1.0,,,48,30,48,30,1.0,7,False,False,1,3,2,0.72,17.23,3,0,ok,1,2,2,2.24,53.81,1,0,ok,Clean
openstack-puppet-horizon-stable-2024.2-I986aeb9,openstack/puppet-horizon,stable/2024.2,I986aeb9766a777eaf82f1f2fccfed95b380dc4c7,https://review.opendev.org/c/openstack/puppet-horizon/+/933571,https://review.opendev.org/c/openstack/puppet-horizon/+/933662,True,1.0,,,48,30,48,30,1.0,4,False,False,1,3,2,0.72,17.23,3,0,ok,1,2,2,4.46,107.0,0,0,ok,Clean
openstack-kolla-ansible-stable-2023.2-Ic92c895,openstack/kolla-ansible,stable/2023.2,Ic92c8959972329adbd4b89c521aa87678f25b4e4,https://review.opendev.org/c/openstack/kolla-ansible/+/929827,https://review.opendev.org/c/openstack/kolla-ansible/+/934335,True,1.0,,,7,1,7,1,1.0,33,False,False,27,14,4,34.17,820.15,47,0,ok,1,5,4,17.79,426.87,2,0,ok,Clean
openstack-kolla-ansible-stable-2024.1-Ic92c895,openstack/kolla-ansible,stable/2024.1,Ic92c8959972329adbd4b89c521aa87678f25b4e4,https://review.opendev.org/c/openstack/kolla-ansible/+/929827,https://review.opendev.org/c/openstack/kolla-ansible/+/934334,True,1.0,,,7,1,7,1,1.0,16,False,False,27,14,4,34.17,820.15,47,0,ok,1,5,5,1.02,24.54,4,0,ok,Clean
openstack-kolla-ansible-stable-2024.1-If146d8f,openstack/kolla-ansible,stable/2024.1,If146d8f896c70374884807d42ca0e12df3276d48,https://review.opendev.org/c/openstack/kolla-ansible/+/922729,https://review.opendev.org/c/openstack/kolla-ansible/+/934338,True,1.0,,,1,16,1,16,1.0,34,False,False,27,28,5,119.06,2857.47,39,1,ok,2,10,5,18.16,435.79,11,0,ok,Clean
openstack-kolla-ansible-stable-2023.2-If146d8f,openstack/kolla-ansible,stable/2023.2,If146d8f896c70374884807d42ca0e12df3276d48,https://review.opendev.org/c/openstack/kolla-ansible/+/922729,https://review.opendev.org/c/openstack/kolla-ansible/+/934339,True,1.0,,,1,16,1,16,1.0,33,False,False,27,28,5,119.06,2857.47,39,1,ok,1,5,4,17.77,426.36,2,0,ok,Clean
openstack-puppet-openstack-integration-stable-2024.2-Ia102278,openstack/puppet-openstack-integration,stable/2024.2,Ia102278df53268965b8bd4edbf6906f1373cafe9,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/932809,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/933434,True,1.0,,,3,12,3,12,1.0,6,True,False,2,2,2,1.98,47.52,3,0,ok,1,2,2,2.73,65.57,1,0,ok,Clean
openstack-kolla-ansible-stable-2024.1-Ic631a9c,openstack/kolla-ansible,stable/2024.1,Ic631a9c87f7be30f7694706928d9ede62015ed6d,https://review.opendev.org/c/openstack/kolla-ansible/+/932392,https://review.opendev.org/c/openstack/kolla-ansible/+/934345,True,1.0,,,9,0,9,0,1.0,42,False,False,2,4,3,1.31,31.4,7,0,ok,1,5,4,20.95,502.76,2,0,ok,Clean
openstack-kolla-ansible-stable-2024.1-I3840685,openstack/kolla-ansible,stable/2024.1,I384068572d8a1a495c60b401dc4144a0a80802f1,https://review.opendev.org/c/openstack/kolla-ansible/+/925581,https://review.opendev.org/c/openstack/kolla-ansible/+/932539,False,0.4545,tests/pre.yml,doc/source/user/support-matrix.rst|tests/run.yml|tests/setup_gate.sh|tests/templates/globals-default.j2|zuul.d/project.yaml,75,40,328,55,3.3304,168,False,True,74,28,5,74.04,1776.87,87,0,ok,24,18,6,167.69,4024.53,26,1,ok,Modified
openstack-openstack-ansible-os_neutron-stable-2023.1-I28c9283,openstack/openstack-ansible-os_neutron,stable/2023.1,I28c928362ef009c1b49673005463b653d038faf9,https://review.opendev.org/c/openstack/openstack-ansible-os_neutron/+/932357,https://review.opendev.org/c/openstack/openstack-ansible-os_neutron/+/932413,True,1.0,,,2,3,2,3,1.0,0,True,False,2,2,2,0.79,19.01,0,0,ok,1,1,1,0.84,20.19,0,0,ok,Clean
openstack-openstack-ansible-os_neutron-stable-2024.1-I28c9283,openstack/openstack-ansible-os_neutron,stable/2024.1,I28c928362ef009c1b49673005463b653d038faf9,https://review.opendev.org/c/openstack/openstack-ansible-os_neutron/+/932357,https://review.opendev.org/c/openstack/openstack-ansible-os_neutron/+/932410,True,1.0,,,2,3,2,3,1.0,0,True,False,2,2,2,0.79,19.01,0,0,ok,1,1,1,0.85,20.3,0,0,ok,Clean
openstack-openstack-ansible-os_neutron-stable-2023.2-I28c9283,openstack/openstack-ansible-os_neutron,stable/2023.2,I28c928362ef009c1b49673005463b653d038faf9,https://review.opendev.org/c/openstack/openstack-ansible-os_neutron/+/932357,https://review.opendev.org/c/openstack/openstack-ansible-os_neutron/+/932412,True,1.0,,,2,3,2,3,1.0,0,True,False,2,2,2,0.79,19.01,0,0,ok,1,1,1,0.84,20.12,0,0,ok,Clean
openstack-puppet-openstack-integration-stable-2023.1-I98c6642,openstack/puppet-openstack-integration,stable/2023.1,I98c66422b92a5a1b64ab90f646713f60b175645e,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/932317,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/932385,True,1.0,,,5,5,5,5,1.0,0,True,False,1,2,2,0.46,11.02,0,0,ok,1,2,1,0.21,5.11,2,0,ok,Clean
openstack-puppet-openstack-integration-stable-2023.2-I98c6642,openstack/puppet-openstack-integration,stable/2023.2,I98c66422b92a5a1b64ab90f646713f60b175645e,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/932317,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/932382,True,1.0,,,5,5,5,5,1.0,0,True,False,1,2,2,0.46,11.02,0,0,ok,1,1,1,0.11,2.68,1,0,ok,Clean
openstack-puppet-openstack-integration-stable-2024.1-I98c6642,openstack/puppet-openstack-integration,stable/2024.1,I98c66422b92a5a1b64ab90f646713f60b175645e,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/932317,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/932373,True,1.0,,,5,5,5,5,1.0,0,True,False,1,2,2,0.46,11.02,0,0,ok,1,1,1,0.16,3.74,1,0,ok,Clean
openstack-puppet-openstack-integration-stable-2024.2-I98c6642,openstack/puppet-openstack-integration,stable/2024.2,I98c66422b92a5a1b64ab90f646713f60b175645e,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/932317,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/932369,True,1.0,,,5,5,5,5,1.0,0,True,False,1,2,2,0.46,11.02,0,0,ok,1,1,1,0.21,5.16,0,0,ok,Clean
openstack-puppet-ironic-stable-2024.2-Ic27c96b,openstack/puppet-ironic,stable/2024.2,Ic27c96b872cf92762f045018003bc9dad8f5bae2,https://review.opendev.org/c/openstack/puppet-ironic/+/932161,https://review.opendev.org/c/openstack/puppet-ironic/+/932235,True,1.0,,,7,0,7,0,1.0,2,True,False,1,2,2,0.43,10.25,1,0,ok,1,2,2,2.74,65.73,1,0,ok,Clean
openstack-puppet-tempest-stable-2024.2-Ifa55e94,openstack/puppet-tempest,stable/2024.2,Ifa55e949232c1d6fd35a210344f3dff57835af33,https://review.opendev.org/c/openstack/puppet-tempest/+/932035,https://review.opendev.org/c/openstack/puppet-tempest/+/932100,True,1.0,,,4,0,4,0,1.0,1,True,False,1,2,2,0.4,9.57,0,0,ok,1,3,2,1.31,31.47,3,0,ok,Clean
openstack-puppet-tempest-stable-2024.1-Ifa55e94,openstack/puppet-tempest,stable/2024.1,Ifa55e949232c1d6fd35a210344f3dff57835af33,https://review.opendev.org/c/openstack/puppet-tempest/+/932035,https://review.opendev.org/c/openstack/puppet-tempest/+/932101,True,1.0,,,4,0,4,0,1.0,1,True,False,1,2,2,0.4,9.57,0,0,ok,1,2,2,1.06,25.34,1,0,ok,Clean
openstack-neutron-stable-2023.2-Iff86599,openstack/neutron,stable/2023.2,Iff86599678ebdd5189d5b56d11f3373c9b138562,https://review.opendev.org/c/openstack/neutron/+/928759,https://review.opendev.org/c/openstack/neutron/+/931865,True,1.0,,,4,0,4,0,1.0,1,True,True,10,31,5,28.49,683.69,6,3,ok,1,3,3,0.7,16.83,1,0,ok,Clean
openstack-neutron-stable-2023.1-Iff86599,openstack/neutron,stable/2023.1,Iff86599678ebdd5189d5b56d11f3373c9b138562,https://review.opendev.org/c/openstack/neutron/+/928759,https://review.opendev.org/c/openstack/neutron/+/931866,True,1.0,,,4,0,4,0,1.0,0,True,True,10,31,5,28.49,683.69,6,3,ok,1,2,3,0.56,13.4,0,0,ok,Clean
openstack-neutron-stable-2024.1-Iff86599,openstack/neutron,stable/2024.1,Iff86599678ebdd5189d5b56d11f3373c9b138562,https://review.opendev.org/c/openstack/neutron/+/928759,https://review.opendev.org/c/openstack/neutron/+/931864,True,1.0,,,4,0,4,0,1.0,0,True,True,10,31,5,28.49,683.69,6,3,ok,1,2,3,0.54,12.86,0,0,ok,Clean
openstack-neutron-stable-2024.2-Iff86599,openstack/neutron,stable/2024.2,Iff86599678ebdd5189d5b56d11f3373c9b138562,https://review.opendev.org/c/openstack/neutron/+/928759,https://review.opendev.org/c/openstack/neutron/+/931863,True,1.0,,,4,0,4,0,1.0,0,True,True,10,31,5,28.49,683.69,6,3,ok,1,2,3,0.54,12.86,0,0,ok,Clean
openstack-puppet-openstack-integration-stable-2024.2-I0ee92d9,openstack/puppet-openstack-integration,stable/2024.2,I0ee92d93e065b829faa5871e5a4d92794c9b3f8e,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/931733,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/932098,True,1.0,,,1,0,1,0,1.0,2,True,False,1,3,2,0.5,12.12,1,0,ok,2,4,2,1.01,24.25,2,0,ok,Clean
openstack-puppet-tempest-stable-2024.1-If1fddd5,openstack/puppet-tempest,stable/2024.1,If1fddd56828c93c19499ac8dadb2337b3f2afc46,https://review.opendev.org/c/openstack/puppet-tempest/+/931538,https://review.opendev.org/c/openstack/puppet-tempest/+/931758,True,1.0,,,85,1,85,1,1.0,1,False,False,3,2,2,2.5,60.0,3,0,ok,3,3,2,1.23,29.55,2,0,ok,Clean
openstack-puppet-tempest-stable-2024.2-If1fddd5,openstack/puppet-tempest,stable/2024.2,If1fddd56828c93c19499ac8dadb2337b3f2afc46,https://review.opendev.org/c/openstack/puppet-tempest/+/931538,https://review.opendev.org/c/openstack/puppet-tempest/+/931735,True,1.0,,,85,1,85,1,1.0,1,False,False,3,2,2,2.5,60.0,3,0,ok,2,4,2,1.43,34.21,3,0,ok,Clean
openstack-kolla-ansible-stable-2024.1-If89e943,openstack/kolla-ansible,stable/2024.1,If89e94356de515b40ca4e8c023979cd498146303,https://review.opendev.org/c/openstack/kolla-ansible/+/908429,https://review.opendev.org/c/openstack/kolla-ansible/+/934440,True,1.0,,,31,2,31,2,1.0,51,False,False,4,21,6,241.89,5805.47,8,2,ok,1,3,3,18.99,455.82,2,0,ok,Clean
openstack-openstack-ansible-os_skyline-stable-2024.1-I3288c6e,openstack/openstack-ansible-os_skyline,stable/2024.1,I3288c6e4060fe954b2c2725865783aa18bf6bc0d,https://review.opendev.org/c/openstack/openstack-ansible-os_skyline/+/929697,https://review.opendev.org/c/openstack/openstack-ansible-os_skyline/+/931256,True,1.0,,,33,4,33,4,1.0,4,False,False,5,3,2,14.99,359.83,14,0,ok,1,1,1,4.08,97.98,6,0,ok,Clean
openstack-openstack-ansible-os_horizon-stable-2024.1-I2dfae4f,openstack/openstack-ansible-os_horizon,stable/2024.1,I2dfae4fa31d397938077bfa817261b6a42259482,https://review.opendev.org/c/openstack/openstack-ansible-os_horizon/+/929125,https://review.opendev.org/c/openstack/openstack-ansible-os_horizon/+/930910,True,1.0,,,6,11,6,11,1.0,2,True,False,1,2,2,17.87,428.98,2,0,ok,1,1,1,2.08,49.88,1,0,ok,Clean
openstack-openstack-ansible-os_horizon-stable-2024.1-I4802229,openstack/openstack-ansible-os_horizon,stable/2024.1,I480222993a63af41cfba65464f5b5c8585b2d4fd,https://review.opendev.org/c/openstack/openstack-ansible-os_horizon/+/929695,https://review.opendev.org/c/openstack/openstack-ansible-os_horizon/+/930874,True,1.0,,,39,4,39,4,1.0,4,False,False,8,4,3,9.79,234.92,11,0,ok,1,1,1,1.42,34.17,0,0,ok,Clean
openstack-openstack-ansible-os_keystone-stable-2024.1-Ia3e4af7,openstack/openstack-ansible-os_keystone,stable/2024.1,Ia3e4af7986166f0729840d2a61fb8f52ea053676,https://review.opendev.org/c/openstack/openstack-ansible-os_keystone/+/929691,https://review.opendev.org/c/openstack/openstack-ansible-os_keystone/+/930875,False,0.75,,vars/ubuntu-22.04.yml,30,1,38,1,1.2581,4,False,False,8,3,3,9.76,234.3,7,0,ok,3,1,1,2.18,52.34,5,0,ok,Modified
openstack-openstack-ansible-ceph_client-stable-2024.1-I5b4e050,openstack/openstack-ansible-ceph_client,stable/2024.1,I5b4e050871f12de0c725b3d375143390457b54e6,https://review.opendev.org/c/openstack/openstack-ansible-ceph_client/+/929606,https://review.opendev.org/c/openstack/openstack-ansible-ceph_client/+/931311,True,1.0,,,4,0,4,0,1.0,8,True,False,3,2,2,8.25,197.91,2,0,ok,1,1,1,0.86,20.55,0,0,ok,Clean
openstack-openstack-ansible-haproxy_server-stable-2024.1-Ie5e6671,openstack/openstack-ansible-haproxy_server,stable/2024.1,Ie5e6671d7ab929d17766a53320f262dafface99a,https://review.opendev.org/c/openstack/openstack-ansible-haproxy_server/+/924333,https://review.opendev.org/c/openstack/openstack-ansible-haproxy_server/+/930384,True,1.0,,,5,1,5,1,1.0,5,True,False,2,2,2,69.32,1663.79,5,0,ok,1,3,2,5.65,135.67,4,0,ok,Clean
openstack-openstack-ansible-haproxy_server-stable-2023.1-Ie5e6671,openstack/openstack-ansible-haproxy_server,stable/2023.1,Ie5e6671d7ab929d17766a53320f262dafface99a,https://review.opendev.org/c/openstack/openstack-ansible-haproxy_server/+/924333,https://review.opendev.org/c/openstack/openstack-ansible-haproxy_server/+/930386,True,1.0,,,5,1,5,1,1.0,2,True,False,2,2,2,69.32,1663.79,5,0,ok,1,2,2,2.64,63.25,1,0,ok,Clean
openstack-openstack-ansible-haproxy_server-stable-2023.2-Ie5e6671,openstack/openstack-ansible-haproxy_server,stable/2023.2,Ie5e6671d7ab929d17766a53320f262dafface99a,https://review.opendev.org/c/openstack/openstack-ansible-haproxy_server/+/924333,https://review.opendev.org/c/openstack/openstack-ansible-haproxy_server/+/930385,True,1.0,,,5,1,5,1,1.0,0,True,False,2,2,2,69.32,1663.79,5,0,ok,1,1,1,0.58,14.04,0,0,ok,Clean
openstack-bifrost-stable-2024.1-I325d146,openstack/bifrost,stable/2024.1,I325d146b829d84abdb01932b02ebab81315e45c5,https://review.opendev.org/c/openstack/bifrost/+/929769,https://review.opendev.org/c/openstack/bifrost/+/930024,True,1.0,,,1,3,1,3,1.0,187,True,False,1,2,2,1.21,29.07,1,0,ok,1,4,3,186.28,4470.67,1,0,ok,Clean
openstack-kolla-ansible-stable-2024.1-Id8a5ebe,openstack/kolla-ansible,stable/2024.1,Id8a5ebe19a50ebdc59d12667889472c803b8d7c8,https://review.opendev.org/c/openstack/kolla-ansible/+/926146,https://review.opendev.org/c/openstack/kolla-ansible/+/918977,True,1.0,,,63,1,63,1,1.0,19,False,False,10,36,7,37.86,908.59,21,3,ok,8,10,5,152.02,3648.4,10,3,ok,Clean
openstack-swift-stable-2024.2-Id5b0bf6,openstack/swift,stable/2024.2,Id5b0bf6efcb2c16e10334d2edb268194fa1ec008,https://review.opendev.org/c/openstack/swift/+/929688,https://review.opendev.org/c/openstack/swift/+/930530,True,1.0,,,2,2,2,2,1.0,7,True,False,4,3,1,1.02,24.59,3,0,ok,1,1,1,0.53,12.61,2,0,ok,Clean
openstack-openstack-ansible-os_octavia-stable-2024.1-I5c4c20e,openstack/openstack-ansible-os_octavia,stable/2024.1,I5c4c20e7375b2471cc47ac628e007d6297bdeb7e,https://review.opendev.org/c/openstack/openstack-ansible-os_octavia/+/927728,https://review.opendev.org/c/openstack/openstack-ansible-os_octavia/+/929649,True,1.0,,,40,8,40,8,1.0,6,False,False,2,2,2,15.07,361.66,4,0,ok,1,1,1,6.93,166.37,2,0,ok,Clean
openstack-kayobe-stable-2024.1-I022c53a,openstack/kayobe,stable/2024.1,I022c53afc0f64ccc79eeff4a220ade4c9216edfc,https://review.opendev.org/c/openstack/kayobe/+/922371,https://review.opendev.org/c/openstack/kayobe/+/929637,True,1.0,,,48,47,48,47,1.0,9,False,False,4,18,4,89.12,2138.85,8,2,ok,1,4,4,9.44,226.68,3,0,ok,Clean
openstack-puppet-ironic-stable-2024.1-I5c47d82,openstack/puppet-ironic,stable/2024.1,I5c47d82c252aae998915d6f4b7cb34f6e013cb0b,https://review.opendev.org/c/openstack/puppet-ironic/+/929590,https://review.opendev.org/c/openstack/puppet-ironic/+/929597,True,1.0,,,1,1,1,1,1.0,0,True,False,1,1,1,0.09,2.17,0,0,ok,1,1,1,0.11,2.6,1,0,ok,Clean
openstack-openstack-ansible-os_neutron-stable-2023.1-I8665556,openstack/openstack-ansible-os_neutron,stable/2023.1,I86655567810c61dbed0415afd2e7ff343f20c736,https://review.opendev.org/c/openstack/openstack-ansible-os_neutron/+/927992,https://review.opendev.org/c/openstack/openstack-ansible-os_neutron/+/930187,True,1.0,,,1,1,1,1,1.0,14,True,False,1,2,2,5.97,143.24,2,0,ok,1,1,1,2.05,49.09,1,0,ok,Clean
openstack-openstack-ansible-os_neutron-stable-2023.2-I8665556,openstack/openstack-ansible-os_neutron,stable/2023.2,I86655567810c61dbed0415afd2e7ff343f20c736,https://review.opendev.org/c/openstack/openstack-ansible-os_neutron/+/927992,https://review.opendev.org/c/openstack/openstack-ansible-os_neutron/+/930186,True,1.0,,,1,1,1,1,1.0,14,True,False,1,2,2,5.97,143.24,2,0,ok,1,1,1,1.96,47.0,1,0,ok,Clean
openstack-openstack-ansible-os_neutron-stable-2024.1-I8665556,openstack/openstack-ansible-os_neutron,stable/2024.1,I86655567810c61dbed0415afd2e7ff343f20c736,https://review.opendev.org/c/openstack/openstack-ansible-os_neutron/+/927992,https://review.opendev.org/c/openstack/openstack-ansible-os_neutron/+/930188,True,1.0,,,1,1,1,1,1.0,13,True,False,1,2,2,5.97,143.24,2,0,ok,1,1,1,1.07,25.79,1,0,ok,Clean
openstack-openstack-ansible-os_neutron-stable-2023.1-I717f3cf,openstack/openstack-ansible-os_neutron,stable/2023.1,I717f3cf13a8001a1f2077a325c4ec451f45f9f74,https://review.opendev.org/c/openstack/openstack-ansible-os_neutron/+/927989,https://review.opendev.org/c/openstack/openstack-ansible-os_neutron/+/929003,True,1.0,,,2,1,2,1,1.0,13,True,False,1,2,2,5.3,127.09,1,0,ok,1,1,1,10.96,263.15,2,0,ok,Clean
openstack-openstack-ansible-os_neutron-stable-2024.1-I717f3cf,openstack/openstack-ansible-os_neutron,stable/2024.1,I717f3cf13a8001a1f2077a325c4ec451f45f9f74,https://review.opendev.org/c/openstack/openstack-ansible-os_neutron/+/927989,https://review.opendev.org/c/openstack/openstack-ansible-os_neutron/+/929001,True,1.0,,,2,1,2,1,1.0,13,True,False,1,2,2,5.3,127.09,1,0,ok,1,2,2,10.97,263.16,3,0,ok,Clean
openstack-openstack-ansible-os_neutron-stable-2023.2-I717f3cf,openstack/openstack-ansible-os_neutron,stable/2023.2,I717f3cf13a8001a1f2077a325c4ec451f45f9f74,https://review.opendev.org/c/openstack/openstack-ansible-os_neutron/+/927989,https://review.opendev.org/c/openstack/openstack-ansible-os_neutron/+/929002,True,1.0,,,2,1,2,1,1.0,13,True,False,1,2,2,5.3,127.09,1,0,ok,1,1,1,10.96,263.16,2,0,ok,Clean
openstack-kayobe-stable-2023.2-Ief37b7b,openstack/kayobe,stable/2023.2,Ief37b7bee758e34dddb881a9e68728013861c0ec,https://review.opendev.org/c/openstack/kayobe/+/922631,https://review.opendev.org/c/openstack/kayobe/+/928483,True,1.0,,,12,31,12,31,1.0,2,False,False,10,12,6,74.35,1784.45,7,1,ok,1,3,3,2.38,57.16,0,0,ok,Clean
openstack-kayobe-stable-2023.1-Ief37b7b,openstack/kayobe,stable/2023.1,Ief37b7bee758e34dddb881a9e68728013861c0ec,https://review.opendev.org/c/openstack/kayobe/+/922631,https://review.opendev.org/c/openstack/kayobe/+/928484,True,1.0,,,12,31,12,31,1.0,2,False,False,10,12,6,74.35,1784.45,7,1,ok,1,3,3,2.35,56.49,0,0,ok,Clean
openstack-kayobe-stable-2024.1-Ief37b7b,openstack/kayobe,stable/2024.1,Ief37b7bee758e34dddb881a9e68728013861c0ec,https://review.opendev.org/c/openstack/kayobe/+/922631,https://review.opendev.org/c/openstack/kayobe/+/928482,True,1.0,,,12,31,12,31,1.0,2,False,False,10,12,6,74.35,1784.45,7,1,ok,1,3,3,2.06,49.53,1,0,ok,Clean
openstack-ansible-collection-kolla-stable-2024.1-Ibd2ab43,openstack/ansible-collection-kolla,stable/2024.1,Ibd2ab4379aac9cccf49d98b6bf3c12526eacdbd1,https://review.opendev.org/c/openstack/ansible-collection-kolla/+/925994,https://review.opendev.org/c/openstack/ansible-collection-kolla/+/928441,True,1.0,,,45,5,44,5,0.98,18,False,False,31,19,4,28.92,694.03,20,5,ok,6,3,3,18.05,433.22,3,0,ok,Modified
openstack-ironic-stable-2023.1-I7fac5c6,openstack/ironic,stable/2023.1,I7fac5c64f89aec39e9755f0930ee47ff8f7aed47,https://review.opendev.org/c/openstack/ironic/+/927965,https://review.opendev.org/c/openstack/ironic/+/927972,True,1.0,,,3501,159,3500,165,1.0014,1,False,True,5,16,4,0.52,12.59,12,1,ok,5,9,4,2.02,48.53,14,0,ok,Modified
